"Pirkka suomalainen kirsikkatomaatti 250g",6410402024018
"Euro Shopper vaahdotettu kermasekoite 250 g / 238 ml",8717399855334
"Valio kahvikerma 3,3 dl 10% laktoositon",6408430014484
"Arla Keittiö ruokakerma kanalle 2dl 15%",6413300016710
"Arla Keittiö ruokakerma lihalle 2dl 15%",6413300016703
"Creme Bonjour ruokakerma 2dl yrtit lakton",8712100332951
"Flora 250ml Kevyt ruoka 7% kasvirasvasekoite",7310394004380
"Valio Crea ruokaker 2,5dl kolme yrttiä laktoositon",6408430014842
"Flora kuohu 26 % vähälaktoosinen maitopohjainen kasvirasvasekoite 2,5 dl",8718114866475
"Arla Keittiö 120g Smetana perinteinen laktoositon",6413300016994
"Valio smetana 120g lakton",6408430041022
"Cmème Bonjour Cuisine 13% Sipulisekoitus hapatettu kermavalmiste 2,5 dl",7310394007886
"Crème Bonjour Cuisine 13 % Valkosipuli ja yrtit hapatettu kermavalmiste 2,5 dl",7310394008234
"Arla Keittiö maustettu rahka mustikka-vanilja 200 g Into",6413300015072
"Valio maustettu rahka 200g vanilja laktoositon",6408430042395
"Valio pehmeä rahkajuoma 0,75 l HYLA",6408430019991
"Pirkka kevytmaito 0,5 l",6410405069450
"Valio Hyvä suomalainen Arki kevytmaitojuoma 1l",6408430000449
"Valio kevytmaito 1,5l luomu",6408430000395
"Valio kevytmaito 5 dl",6408430000456
"Pirkka Luomu rasvaton maito 1 l",6410405113177
"Pirkka rasvaton maito 0,5 l",6410405069436
"Valio Hyvä suomalainen Arki maitojuoma 1l rasvaton",6408430000432
"Pirkka vähälaktoosinen iskukuumennettu kevytmaito 1 l",6410402007196
"Pirkka vähälaktoosinen iskukuumennettu rasvaton maito 1 l",6410402007219
"Valio kevytmaito 0,5 l HYLA® UHT",6408430011063
"Valio kevytmaito 1 l HYLA UHT",6408430011667
"Valio kevytmaito 2dl hyla uht",6408430011469
"Valio rasvaton maito 0,5 l HYLA® UHT",6408430011070
"Valio täysmaito 1 l HYLA UHT",6408430011674
"Valio Plus™ rasvaton maito 2,5 dl",6408430000371
"Arla Power Cow Mansikanmakuinen pirtelö 200 ml",5709310015180
"Arla Power Cow Suklaanmakuinen pirtelö 200 ml",5709310015203
"Arla Power Cow Vaniljanmakuinen pirtelö 200 ml",5709310022737
"Nöm Caffe Cappucino 2,5 dl",9019100509208
"Nöm Wiener Eiskaffee Classic 1 l",9019100787408
"Valio Eila Latte caramel maitokahvijuoma 2,5 dl  laktoosito",6408430046676
"Valio Eila Latte minttu maitokahvijuoma 2,5 dl  laktoositon",6408430046690
"Valio Eila Latte original maitokahvijuoma 2,5 dl  laktoositon",6408430046669
"Valio Play®  maitokaakaojuoma 2,5 dl laktoositon",6408430046546
"Arla Ingman Laktoositon kevytmaitojuoma 1 L (UHT)",6413300011517
"Arla Ingman Laktoositon rasvaton maitojuoma 1 L (UHT)",6413300011500
"Valio Eila kevytmaitojuoma 5 dl  laktoosito",6408430010998
"Valio eila™ Laktoositon kevytmaitojuoma 1 L",6408430000258
"Valio eila™ Laktoositon kevytmaitojuoma 2,5 dl",6408430000364
"Valio Eila Laktoositon kevytmaitojuoma 2,5 dl uht",6408430011605
"Valio Eila Laktoositon™ maitojuoma 3% 1 l",6408430000296
"Valio kahvimaito 1 l laktoositon UHT",6408430000500
"Valio Kahvimaito 5 dl laktoositon",6408430001323
"Valio maitojuoma 1l laktoositon rton",6408430000241
"Valio laktoositon® piimä 1 l rasvaton",6408430001996
"Valio Luomu™ rasvaton piimä 1 l",6408430017096
"Valio rasvaton piimä 1l",6408430001705
"Valio AB® piimä 1 l (Asidofilus-Bifidus)",6408430001811
"Valio Gefilus mangopiimä 1 l Hyla",6408430017355
"Valio Gefilus mangopiimä 2,5 dl Hyla",6408430017362
"Valio Gefilus mustikkapiimä 2,5 dl HYLA",6408430017379
"Valio Gefilus piimä 1% rasvaa 1l",6408430001859
"Pirkka kuohukerma 5 dl",6410405121066
"Pirkka laktoositon kuohukerma 5 dl",6410405121080
"Pirkka vähälaktoosinen kuohukerma 0,5 l",6410405069498
"Pirkka vähälaktoosinen kuohukerma 2 dl",6410405069474
"Valio HYLA® kuohukerma 2 dl",6408430001538
"Valio kuohukerma 0,5 l",6408430001422
"Valio kuohukerma 2 dl",6408430001415
"Pirkka kevytkerma vähälaktoosinen 2 dl",6410402007233
"Valio kevytkerma 2dl UHT hyla",6408430014903
"Valio kahvikerma 2 dl HYLA®",6408430001668
"Pirkka kasvirasvasekoite 7% vähälaktoosinen 2dl",6410405046154
"Pirkka laktoositon kasvirasvasekoite 15% 2dl",6410405118370
"Crème Bonjour Valkosipuli Laktoositon maustettu ruokakerma 15% 2dl",8712566453573
"Flor kevy ruoka 7% vähälakt.maitopohj.kasvirasvasekoita 5 dl",8722700108825
"Flora ruoka kevyt &amp; paksu vähälakt.maitopohj.kasvirasvasekoite 4%-5dl",4000400181527
"Flora ruoka maitopohj.kasvirasvasekoite 15% 5 dl",8712566078226
"Flora ruoka 15 % maitopohjainen kasvirasvasekoite 2,5 dl",6411600811004
"Flora ruoka 4 % kevyt &amp; paksu vähälaktoosinen maitopohjainen kasvirasvasekoite 2,5 dl",8722700114093
"Valio Crea  ruokakerma 2,5 dl Mustapekka pippurijuusto UHT laktoositon",6408430014804
"Valio Crea ruokakerma 2,5 dl AURA sinihomejuusto UHT laktoositon",6408430014835
"Valio Crea ruokakerma 2,5 dl Kippari UHT laktoositon",6408430014811
"Valio Crea ruokakerma 5 dl kolme juustoa laktoositon",6408430014682
"Valio eila ruokakerma 15% 2dl UHT lakton",6408430014750
"Valio luomu ruokakerma 15% 2dl uht hyla",6408430014781
"Valio maust ruoka 5% 2,5dl cocos&amp;lime UHT",6408430014880
"Valio ruokakerma 10% 3,3 dl laktoositon",6408430014415
"Pirkka laktoositon vispikerma 2 dl",6410405093424
"Pirkka vispikerma 2 dl vähälaktoosinen",6410402007257
"Valio eila vispikerma 2dl UHT laktoositon",6408430014767
"Valio Luomu vispikerma 2dl UHT hyla",6408430014774
"Valio vaaht mansikkakerma 2,5dl lakton UHT",6408430014859
"Valio vaaht suklaakerma 2,5dl lakton UHT",6408430014866
"Valio vispikerma 2dl UHT HYLA",6408430014743
"Alpro ruoka 17% soijavalmiste 250 ml",5411188513483
"Alpro soijapohjainen kevyt kasvirasvavalmiste 250ml",5411188096108
"Alpro vispautuva soijapohj valmiste 250ml",5411188110637
"GoGreen Ruoka Kasvirasvasekoite 2 dl",7312787740127
"GoGreen Vispi Kasvirasvasekoite 2 dl",7312787740141
"Nordic ruoka 15 % sipuli kasvirasvasekoite 2 dl",6411200108238
"Oatly Ruokaan 13% 2,5 dl",7394376614897
"Sunnuntai kuohkea vispi 2 dl",6411200105985
"Pirkka laktoositon kermaviili 200g",6410405140586
"Arla Keittiö 200 g kermaviili kanalle 8% laktoositon",6413300017403
"Arla Keittiö 200 g kermaviili lihalle 8% laktoositon",6413300017410
"Arla Keittiö 200g kermaviili kalalle 8% laktoositon",6413300017397
"Valio eila™ Laktoositon kermaviili 200 g",6408430040308
"Valio HYLA® kermaviili 200 g",6408430004119
"Deliciest Smetana 350g",6430033521090
"Valio smetana 120 g",6408430041015
"Valio smetana 400g laktoositon",6408430041138
"Pirkka Crème Fraîche 18 % vähälaktoosinen 150g",6410405110909
"Arla Keittiö Crème fraiche 200 g",64002415
"Arla Keittiö Kevyt crème fraiche 18 % 200 g, Into",64006369
"CB cuisine 14% 2,5dl tilli sitruuna",8712100384776
"Crème Bonjour Cuisine 13% Pippurisekoitus hapatettu kermavalmiste 2,5 dl",7310394008241
"Creme Bonjour Cuisine 250ml Chili &amp; Paprika",8712100333095
"Ehrmann ranskankerma 200g 10% kevyt",4002971312102
"Valio Crea® crème fraîche 200 g paahdettu sipuli laktoositon",6408430041121
"Valio Crea® crème fraîche 200 g pippuri laktoositon",6408430041060
"Valio Crea® crème fraîche 200 g valkosipuli laktoositon",6408430041114
"Valio Laktoositon™ kevyt crème fraîche 12% 200 g",6408430041213
"Pirkka maitorahka 250g vähälaktoosinen",6410402011728
"Arla Keittiö Maustettu rahka Raparperi-Mansikka 200g",6413300015669
"Arla Keittiö maustettu rahka 200 g kausimaku Into",6413300016680
"Ehrmann maitorahka 0,2%",4002971466102
"Valio HYLA® maitorahka 500 g",6408430042234
"Valio Laktoositon™ maitorahka 250 g",6408430045822
"Valio maitorahka 250g",6408430042012
"Valio maitorahka 250g hyla",6408430042210
"Valio maustettu rahka 200 g kuningatar laktoositon",6408430042852
"Valio maustettu rahka 200 g päärynä-kinuski laktoositon",6408430046645
"Valio maustettu rahka 200 g sitruuna laktoositon",6408430042340
"Valio maustettu rahka 200 g tiramisu laktoositon",6408430042890
"Valio maustettu rahka 200 g valkosuklaa-lime HYLA®",6408430042074
"Valio maustettu rahka 200g kuningatar",6408430042685
"Valio pehmeä maitorahka 500 g laktoositon",6408430042876
"Valio pehmeä täyteläinen maitorahka 250 g",6408430042968
"Lindahls Tzatziki 500g",7392672105354
"Starbucks Discoveries Chocolate Mocha Latte Chocolate jääkahvi 220 ml",5760466961073
"Starbucks Discoveries Red Cup White Chocolate Mocha 220 ml",5711953002311
"Starbucks Discoveries Seattle Latte jääkahvi 220 ml",5760466961110
"Starbucks 220 ml Discoveries Skinny Cappuccino kahvi- ja maitojuoma",5711953005879
"Valio Polar 20% 350g",6408430338894
"Pirkka edam 350g",6410405094247
"Valio emmentaljuusto 350g 17% punaleima",6408430031221
"Valio Oltermanni juusto 1kg",6408430039432
"Pirkka vanha goudajuusto 400g",6410405117205
"Valio edamjuusto 300g viipale",6408430036356
"Valio edamjuusto 350g 17%",6408430039029
"Viola tuorejuusto 200gmaustamaton hyla",6408430032686
"Pirkka emmental 400 g",6410405113535
"Hochland cheddar sulatejuustoviipale 200g",4002468021319
"K-Menu goudajuusto 700g viipale",6410405136305
"Valio Polar juusto 700g 15%",6408430036882
"Valio Oltermanni juusto 900g 17%",6408430039517
"Valio Aamupala 400g 5% kevyenraikas laktoositon",6408430336807
"Pirkka maustamaton tuorejuusto 180 g",6410405094445
"Arla Apetina Tuorejuusto valkosipuli ja yrtit 200 g",5760466964968
"Crème Bonjour Kreikkalainen Valkosipuli tuorejuusto 100 g",7310390030048
"Valio Koskenlaskija 250g perinteinen",6408430037711
"Pirkka edam 1kg",6410405104885
"Pirkka leppäsavusulatejuustoviipale 150 g",6410405105707
"K-Menu edam 700g viipale",6410405136473
"Pirkka emmentaljuustoviipale 300g",6410405106254
"Pirkka Kermajuustoviipale 300 g",6410405106278
"Herkkutilan Parhaat 270g Viipaloitu Cheddarjuusto",6430053730281
"Valio Luostari 275g viipale",6408430338771
"Valio Salaneuvos goudajuusto 350g 17%",6408430035977
"Crème Bonjour Savuporo tuorejuusto 200 g",8718114850771
"Creme Bonjour tuorejuu 200g savuinen BBQ",8712100525445
"Mustapekka tuorejuusto 100g mustapippuri",6408430337873
"Koskenlaskija sulatejuusto 250g voimakas",6408430039326
"Olympia sulatejuusto 400g perinteinen",6408430037728
"Pirkka mascarpone 250 g",6410405113498
"Pirkka suomalainen edam 1kg",6410405130211
"Arla Edamjuusto 500 g",5760466739627
"Arla Edamjuusto 950 g",5760466745734
"Valio Arkijuusto 750g",6408430337545
"Valio edamjuusto 350g",6408430032273
"Valio edamjuusto 700g",6408430032396
"Valio Hyvä suomalainen Arkijuusto 1,25kg",6408430337590
"Valio Lappi 350 g",6408430338818
"Arctic mustaleima emmental n.250g",2357789400001
"Arla Emmental Mustaleima 300g",4009301043668
"Arla emmental punaleima 300g",4009301043675
"Arla emmentaljuusto 300g sinileima",4009301043552
"Kuusamon emmental mustaleima 300g",6405020030473
"Kuusamon emmental sinileima 300g",6405020030466
"Porlammin mustaleima emmental 280g",6416961002894
"Valio Emmental punaleima 700 g",6408430031399
"Valio emmentaljuusto 350g punaleima",6408430031245
"Valio emmentaljuusto 350g sinileima",6408430031672
"Valio emmentaljuusto 700g sinileima",6408430031689
"Valio Mustaleima emmental 245 g",6408430338559
"Valio Mustaleima™ e700 g",6408430031856
"Valio Polar®  700 g",6408430338467
"Valio Polar 350 g",6408430338184
"Pirkka kermajuusto 1 kg laktoositon",6410405090959
"Pirkka Saariston kermajuusto 700 g",6408641199796
"Arctic kytösavu kermajuusto n.200g",2357785000007
"Arctic paprika kermajuusto n.150g",2357788100001
"Arctic ruohosipuli kermajuusto n.150g",2357782900003
"Arla Natura Kermajuusto 1 kg",5760466988773
"Arla Natura Kermajuusto 500 g",5760466988797
"Arla Natura 900g kypsyt kermajuusto",5760466988834
"Heritage Label Präst 300g",7311877014605
"Juustoportti Isabellajuusto 450g",6408655060143
"Kuusamon paimenpoika suomalainen kermajuusto 1kg",6405020034303
"Kuusamon paimenpoika suomalainen kermajuusto 500g",6405020034402
"Kuusamon savupaimenpoika juusto 500g",6405020034495
"Valio oltermanni cheddar 900g",6408430338993
"Valio Oltermanni kermajuusto 450g luomu",6408430338399
"Valio Oltermanni kermajuusto 500g",6408430033805
"Valio Oltermanni täyteläinen 900 g",6408430338856
"Valio Turunmaa kermajuusto 350g",6408430036899
"Kuusamon savurypsi juusto 325g",6405020030589
"Kuusamon IsoSavu juusto 925g",6405020030381
"Kuusamon savujuusto 325g",6405020030596
"Saaremaa Kadaka savujuusto 500g",4740153332080
"Pirkka gouda 400g",6410405117182
"Arla Gouda juusto 500 g",7311870009608
"Frico Gouda n.400g",2386207900007
"Valio hyvä suomalainen arki gouda 625g",6408430338900
"Valio Musta Salaneuvos 300g goudajuusto",6408430336456
"Valio Salaneuvos goudajuusto 350g",6408430034826
"Westland Old Amsterdam 250g",8710243960505
"K-Menu sulatejuustoviipale 600g",6410405136589
"Pirkka sulatejuustoviipaleet 20 kpl/400 g",6410405068583
"Aamupala sulatejuustoviipale 200g",6408430037582
"Aamupala® 200g cheddar sulatejuustoviipale laktoositon™",6408430337521
"Kuusamon emmental sulateviipale 200g",6405020032200
"Valio Aamupala 400g maukas sulatejuustoviipale HYLA",6408430336449
"Valio Kippari sulatejuustoviipale 150g",6408430037155
"Valio Kippari sulatejuustoviipale 300g",6408430036417
"Valio Koskenlaskija® 200 g sulatejuustoviipale HYLA®",6408430336388
"Pirkka edam juustoviipale 300 g",6410405106230
"Arla natura kermajuusto 300g viipale",7311870031302
"Herkkutilan Parhaat 300g Viipaloitu Mimolette",6430053730298
"Hertta Gouda juustoviipaleet 300g",6430020460005
"Jokilaakson Juusto cheddar 150g viipale",6430016341509
"Jokilaakson Juusto kermajuusto 150g viip",6430016340922
"Maatilan Parhaat edamjuusto 300g viipaloitu",4740572003899
"Maatilan Parhaat Edamjuusto 600g viipale",4740572003554
"Maatilan Parhaat Emmental 600g viipale",4740572003837
"Maatilan Parhaat Emmentaljuusto 300g viip",4740572003905
"Maatilan Parhaat goudajuusto 300g viip",4740572003998
"Maatilan Parhaat kermajuusto 300g viip",4740572003882
"Maatilan Parhaat kermajuusto 600g viip",4740572003547
"Pohjolan goudaviipaleet 500 g",6430011154005
"Pommern gouda juustoviipale 300g",6407204000050
"Saaremaa edam viipale 150g",4740153081940
"Saaremaa Kadaka viipale 150g",4740153081896
"Saaremaa Saare leet viipaleet 150g",4740153081841
"Tofutti soijaviipaleet 152g cheddar maidoton",5060016652223
"Tofutti soijaviipaleet 152g mozzarella maidoton",5060016652230
"Valio edamjuusto 150g viipale",6408430037209
"Valio edamjuusto 700g viipale",6408430336654
"Valio emmental sinileima 150g viipale",6408430037223
"Valio Emmental viipale 275g punaleima",6408430339167
"Valio Emmental viipale 300g sinileima",6408430339150
"Valio Finlandia 300g viipale",6408430034383
"Valio Hyvä suomal Arki kermajuuviip 400g",6408430339327
"Valio Hyvä suomalainen Arki goudaviipale 400 g",6408430339143
"Valio Hyvä suomalainen Arki™juustoviipale 500 g n.36 kpl/pak",6408430338313
"Valio Mustaleima emmental 150g viipale",6408430337699
"Valio Oltermanni cheddar 270g viipale",6408430339082
"Valio Oltermanni täyteläinen 300g viipale",6408430338832
"Valio Oltermanni® 150 g viipale",6408430338597
"Valio Oltermanni® 300 g viipale",6408430338627
"Valio Polar Leppäsavu 270g viipale",6408430339181
"Valio Polar 300 g viipale",6408430338191
"Valio Turunmaa 275 g viipale",6408430338788
"Westland Old Amsterdam 150g",8710243959721
"Pirkka edam 17% 500 g",6410405094223
"Valio edamjuusto 700g 17%",6408430032969
"Valio edamjuusto 700g 9%",6408430033379
"Pirkka emmental 17 % 400 g",6410405113511
"Arla Kadett juusto 5 % 500 g",7311870031463
"Arla Kadett 10 % 500 g",7311870036505
"Arla Magré juusto 17 % 500 g",7311870033054
"Porlammin kevyt mustaleima 280g",6416961003013
"Valio Polar juusto 300g 10%",6408430336548
"Valio Polar juusto 350g 15%",6408430036875
"Valio Polar juusto 600g 5%",6408430036691
"Valio Polar® 10% 600g",6408430337972
"Pirkka kermajuusto 900 g 17 % laktoositon",6410405102515
"Arla Natura Kermajuusto 17 % 1 kg",5760466907996
"Arla natura kermajuusto 500g 17%",5760466908009
"Valio Oltermanni juusto 450g 17%",6408430039371
"Valio Turunmaa kevytjuusto 350g 15%",6408430036905
"Julia 10% 410g",6405372000414
"Julia 17%, 420g",6405372000223
"Julius 25%, 430g",6405372000513
"Arla Gouda juusto 17 % 500 g",7311870037632
"Frico Gouda kevyt juusto",2386208300004
"Valio Salaneuvos® 17 % 625 g",6408430336869
"Pirkka Kevyt sulatejuustoviipaleet 10/200 g",6410402000968
"Pirkka Kevyt sulatejuustoviipaleet 6% 200 g",6410405054425
"Aamupala sulatejuustoviipale 200g 12%",6408430037575
"Aamupala sulatejuustoviipale 200g 5%",6408430037957
"Valio Aamupala 400g 12% raikas lakton",6408430336463
"Arla gouda 17% viipale 300g",7311877012915
"Arla natura kermajuusto 300g 17% viipale",7311870031296
"Hertta kevytgouda juustoviipaleet 300g",6430020460012
"Hertta KevytMaasdam juustoviipaleet 300g",6430020460036
"Saaremaa Saare light viipale 150g",4740153081858
"Valio edamjuusto 300g 17% viipale",6408430036349
"Valio edamjuusto 700g 17% viipale",6408430336661
"Valio Oltermanni® 17 % 150 g viipale",6408430338610
"Valio Oltermanni® 17 % 300g viipale",6408430338634
"Valio Polar 15 150g viipale",6408430037216
"Valio Polar 15 300g viipale",6408430036431
"Valio Polar® 15% 700 g viipale  n.50 kpl/pak",6408430336678
"Valio Polar 300g 10 % viipale",6408430337989
"Valio Salaneuvos 150g 17% viipale",6408430037346
"Valio Salaneuvos 300g 17% viipale",6408430336586
"Pirkka appelsiinituorejuusto 180 g",6410405094407
"Pirkka aurinkokuivattu tomaatti tuorejuusto 180 g",6410405133670
"Pirkka chili tuorejuusto 180 g",6410405133656
"Pirkka Italian yrtit tuorejuusto 180 g",6410405094421
"Pirkka mustapippurituorejuusto 100 g",6410405096074
"Pirkka pippurinen tuorejuusto 180g",6410405094469
"Pirkka ruohosipulituorejuusto 180 g",6410405094483
"Pirkka valkosipulituorejuusto 100g",6410405107909
"Apetina tuorejuusto 200g maustamaton lakton",5711953019852
"Apetina tuorejuusto 200g Rucola Pesto",5760466979108
"Arla Apetina Tuorejuusto pippuri 200 g",5760466964920
"Arla Apetina Tuorejuusto Toscana 200 g",5760466964944
"Arla Apetina 200 g Tapas tuorejuusto",5711953006074
"Cantadou tuorejuusto 125g piparjuuri",3073780410984
"Castello ananas tuorejuusto 125 g",5740200029122
"Castello Mustapippuri tuorejuusto 125 g",5760466923125
"Castello Ruohosipuli tuorejuusto 125 g",5760466923156
"Crème Bonjour Kantarelli tuorejuusto 100 g",7310390030000
"Crème Bonjour Kantarelli tuorejuusto 200 g",8712566300587
"Crème Bonjour Mustapippuri-Tilli tuorejuusto 100 g",7310390030086
"Crème Bonjour Pippuriseos 15 % vähälakt.tuorejuusto 200 g",7310390018602
"Crème Bonjour Ruohosipuli 200 g tuorejuusto",7310390018503
"Crème Bonjour Savulohi ja piparjuuri tuorejuusto 200 g",8712566112197
"Crème Bonjour Taco tuorejuusto 100 g",7310390030123
"Creme Bonjour tuorejuu 200g paahd sipuli",8712100527180
"Creme Bonjour tuorejuusto 200g chili",8712100333323
"Creme Bonjour tuorejuusto 200g mustapi",8712100347368
"Crème Bonjour Valkosipuli tuorejuusto 200 g",7310390018510
"Crème Bonjour Valkosipuli 14 % vähälaktoosinen tuorejuusto 200 g",7310394000764
"Crème Bonjour Yrttitarha tuorejuusto 200 g",7310394000030
"Crème Bonjour 100 g Ruohosipuli tuorejuusto",7310390030109
"Crème Bonjour 100 g Valkosipuli tuorejuusto",7310390030093
"Creme Bonjour 100g Piparjuuri tuorejuusto",8712566423392
"Crème Bonjour 15% vähälaktoosinen tuorejuusto 200g ruohosipuli light",7310394000771
"Crème Bonjour 200 g Aurinkokuivattu Tomaatti tuorejuusto",7310390018596
"Crème Bonjour 200 g Katkarapu tuorejuusto",7310390018572
"Crème Bonjour 200 g Maustamaton tuorejuusto",7310390018541
"Galbani Mascarpone tuorejuusto 250g",8000430172010
"Mustapekka tuorejuusto 100g makea chili",6408430338481
"Mustapekka tuorejuusto 100g valkosipuli",6408430337880
"Philadelphai Light Original 12% 200g",5700419083360
"Philadelphia Extra Light 5% 200g",7622400687617
"Philadelphia Original 200g",4000339697908
"Philadelphia Original_300g",7310700443698
"Philadelphia Ruohosipuli 200g",7310700676492
"Philadelphia tuorejuusto 175g original laktoositon",7622210166692
"Philadelphia tuorejuusto 175g Välimeren Tomaatit",7622210322104
"Philadelphia 160g Marabou, Tuorejuustovalmiste, jossa maitosuklaata (22%)",7622300711870
"Valio Viola® kevyt 200 g yrtti tuorejuusto laktoositon",6408430338085
"Valio Viola tuorejuusto 200g rapu laktoositon",6408430338979
"Valio Viola 200 g Afrikan paprika tuorejuusto HYLA",6408430336067
"Valio Viola® 200 g sitruuna tuorejuusto laktoositon",6408430338535
"Valio Viola® 200 g tilli tuorejuusto laktoositon",6408430338733
"Valio Viola 200 g vanilja tuorejuusto laktoositon",6408430339136
"Valio Viola® 200g mango tuorejuusto laktoositon",6408430338542
"Viola tuorej 200g kevyt aurinkokuiv tom",6408430338078
"Viola tuorej 200g kevyt maustam lakton",6408430336500
"Viola tuorejuusto 200g appelsiini laktoositon",6408430336012
"Viola tuorejuusto 200g kevyt maustamaton",6408430032006
"Viola tuorejuusto 200g kevyt ruohosipuli",6408430032747
"Viola tuorejuusto 200g kevyt valkosipuli",6408430032341
"Viola tuorejuusto 200g kevyt yrtti-pipp",6408430032358
"Viola tuorejuusto200g kevyt paprika-chil",6408430032044
"Pirkka kevätsipulisulatejuusto 200g",6410405129932
"Pirkka leppäsavusulatejuusto 180 g",6410405105646
"Pirkka sulatejuusto maustamaton 400g",6410405129918
"Pirkka sulatejuusto 200g cheddar",6410405130549
"Pirkka sulatejuusto 200g savulohi",6410405130563
"Arla Pohjanpoika sulatejuusto 250 g",5760466912594
"Arla Pohjanpoika 17 % Savuporo-kevätsipuli sulatejuusto 250 g",5760466912655
"Kavli kinkkusulatejuusto 175 g",7311446011202
"Kavli 175 g sulatejuusto katkarapu",7311446011103
"Kavli 200 g sulatejuusto kantarelli",7311441240409
"Kavli 200 g sulatejuusto katkarapu",7311441240201
"Kavli 200 g sulatejuusto rapu",7311441240300
"Koskenlaskija sulatejuusto 250g paprika",6408430039234
"Koskenlaskija sulatejuusto 250g savuporo",6408430038909
"Koskenlaskija sulatejuusto 250g viherpip",6408430039227
"Kuusamon emmental sulatejuusto 200g",6405020032804
"Kuusamon paimenpoika sulatjuustviip 200g",6405020032330
"Kuusamon savuporo sulatejuusto 200g",6405020032996
"Olympia sulatejuusto 200g perinteinen",6408430037766
"Porlammi Mustaleima sulatejuusto 200g",6416961003501
"Silva juustolevite 150g kylmäsavuporo",6430016341004
"Silva juustolevite 150g mustaleima",6430016341271
"Silva juustolevite 150g mustatorvisieni",6430016341011
"Silva juustolevite 150g savumuikku",6430016341837
"Silva juustolevite 150g valkosipuli",6430016341028
"Silva juustolevite 150g wasabi",6430016341042
"Silva naturel juustolevite 400g 10%",6430016341899
"Valio Koskenlaskija® e250 g sipuli-ruohosipuli sulatejuusto laktoositon",6408430338719
"Valio Koskenlaskija 200 g levittyvä sulatejuusto laktoositon",6408430337279
"Valio Oltermanni sulatejuusto 400g levi",6408430038923
"Valio Polar 400g levittyvä 9%",6408430038145
"Tofutti soijalevite 225g maustamaton maidoton",20188050109
"Tofutti soijalevite 225g valkosipuli maidoton",20188050185
"ILO Hummus Aurinkokuiv tomaatti 150 g",6430016341479
"ILO Jalapeno hummus 150g",6430016340328
"ILO Kalamata hummus 150g",6430016340731
"ILO Original hummus 150g",6430016340311
"Venchiare Ricotta tuorejuusto 250g",8004115405028
"Pirkka nauta-sikajauheliha 400 g",6410405071170
"Pirkka naudan paistijauheliha 8% 400g",6410405127426
"Atria 400g Luomu Naudan jauheliha",6407840042407
"K-Menu sika-nauta jauheliha 400g",6410405135209
"Atria 700g Nauta jauheliha 17%",6407840042568
"Atria naudan parempi jauheliha 10% 400g",6407840042537
"Tamminen 400g Luomunaudan jauheliha 17%",6405691550409
"Pirkka naudan jauheliha 10% 400g",6410405071118
"Pirkka naudan jauheliha 17% 400g",6410405071088
"Paistijauheliha nauta",2000198700001
"HK mestarin maukkaampi paistijauheliha 400g",6409100037949
"Pirkka vähärasvainen naudan jauheliha 250 g",6410405086501
"Atria naudan parempi jauheliha 10% 700g",6407840042377
"Atria 400g nauta jauheliha 17%",6407840042544
"Snellman naudan jauheliha 10% 400g",6409620064562
"Snellman naudan jauheliha 10% 750g",6409620064586
"Tamminen rotukarja naudan jauheliha 400g  17%",6405691025013
"Tamminen rotukarjan jauheliha 400g 10%",6405691505409
"Pirkka porsaan jauheliha 400 g",6410405086532
"Pirkka nauta-sikajauheliha 600 g",6410405093776
